seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.0064175999868894,1818624,397312,1818624
0.026865599997108802,11145216,4423680,11145216
0.04766869999002665,16912384,10059776,17981440
0.06789319998642895,22446080,21798912,22867968
0.08839449999504723,25161728,20463616,31723520
0.10906109999632463,29073408,26451968,39694336
0.12968329999421258,38035456,53415936,39694336
0.15028699999675155,37982208,35442688,51654656
0.1709810999891488,49164288,75882496,51654656
0.19142509999801405,46104576,48918528,69595136
0.21191159999580123,50757632,48918528,69595136
0.23242419998859987,56066048,48918528,69595136
0.25296199999866076,59133952,69140480,96497664
0.2731580999970902,64180224,69140480,96497664
0.29352549999020994,69292032,69140480,96497664
0.31380439999338705,74534912,69140480,96497664
0.3343698999960907,76849152,99467264,136859648
0.3548229000007268,82485248,99467264,136859648
0.37522899999748915,88186880,99467264,136859648
0.3956035999872256,94019584,99467264,136859648
0.41595339999184944,99655680,99467264,136859648
0.43615959999442566,105226240,99467264,136859648
0.4565545999939786,196116480,235958272,196116480
0.47706739998830017,111329280,144969728,197398528
0.49761179999040905,116572160,144969728,197398528
0.5181437999999616,121749504,144969728,197398528
0.5385524999874178,127123456,144969728,197398528
0.5590467000001809,132628480,144969728,197398528
0.5793163999915123,138067968,144969728,197398528
0.599700999999186,143835136,144969728,197398528
0.6201075999997556,149602304,144969728,197398528
0.6405862999963574,226422784,349700096,226422784
0.6612875999999233,153767936,213213184,288215040
0.6816513999947347,159338496,213213184,288215040
0.7020385999931023,164646912,213213184,288215040
0.722229499995592,169955328,213213184,288215040
0.7428632999944966,175329280,213213184,288215040
0.7632500999898184,180637696,213213184,288215040
0.7835461999929976,244031488,276570112,288215040
0.8039184999943245,330596352,363433984,330596352
0.8244961999880616,364015616,397135872,364015616
0.8451043999957619,370085888,403120128,370085888
0.8656110999872908,371027968,404135936,371027968
0.8858819999877596,373018624,404779008,373035008
0.9062549999944167,373764096,405499904,373764096
0.9264665999944555,373784576,405499904,373800960
0.9470408999914071,374317056,406048768,374317056
0.9674053999915486,374308864,406048768,374317056
0.9878300999989733,374378496,406048768,374378496
1.008497199989506,374378496,406048768,374382592
1.0290234999993118,374439936,406048768,374439936
1.0492442999966443,374439936,406048768,374439936
1.0695061999867903,374444032,406048768,374448128
1.0901203999965219,374439936,406048768,374448128
1.1103208999993512,374448128,406048768,374448128
1.1304995999962557,374448128,406048768,374448128
1.1507523999898694,374456320,406048768,374456320
1.171167799999239,374464512,406048768,374468608
1.1916702999878908,374460416,406048768,374468608
1.2121697999973549,374472704,406048768,374472704
1.2323310999927344,374464512,406048768,374472704
1.252845700000762,374472704,406048768,374472704
1.2734908999991603,374468608,406048768,374472704
1.29380559999845,374530048,406183936,374530048
1.3140373999922303,374530048,406183936,374534144
1.3343012999976054,374525952,406183936,374534144
1.3546817999886116,374579200,406183936,374579200
1.3748762999894097,374575104,406183936,374579200
1.3953468999970937,374652928,406183936,374652928
1.4158456000004662,374665216,406183936,374665216
1.4363009999942733,374669312,406183936,374673408
1.4568227999989176,374669312,406183936,374673408
1.4769978999975137,374665216,406183936,374673408
1.4974120999977458,374669312,406183936,374673408
1.5180359999940265,374685696,406183936,374685696
1.5386782999994466,374714368,406183936,374714368
1.5588478999998188,374730752,406183936,374730752
1.5794920999906026,374751232,406183936,374751232
1.599959699989995,374751232,406183936,374751232
1.6202432999998564,374751232,406183936,374751232
1.640836799997487,374751232,406183936,374751232
1.6612300999986473,374751232,406183936,374751232
1.681839899989427,374751232,406183936,374751232
1.7022407999902498,374751232,406183936,374751232
1.7228100999927847,374759424,406183936,374759424
1.7434060999948997,374857728,406183936,374857728
1.7639832999993814,374857728,406183936,374857728
1.7842531999922357,374857728,406183936,374857728
1.8044249999948079,374857728,406183936,374857728
1.8249093999911565,374857728,406183936,374857728
1.845485899990308,374857728,406183936,374857728
1.8658804999868153,374857728,406183936,374857728
1.8861025999940466,374857728,406183936,374857728
1.906441499988432,374857728,406183936,374857728
1.9270728999981657,374857728,406183936,374857728
1.9475227999937488,374857728,406183936,374857728
1.9678949999943143,374857728,406183936,374857728
1.9883836999943014,374857728,406183936,374857728
2.0090558999945642,374857728,406183936,374857728
2.029499799988116,374857728,406183936,374857728
