seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.006299600005149841,1826816,409600,1826816
0.026732900005299598,12042240,5271552,12042240
0.04721029999200255,17793024,10895360,18972672
0.06772829999681562,22630400,16519168,26451968
0.08805489999940619,27582464,20512768,31768576
0.10841479999362491,32436224,26501120,39739392
0.12897799999336712,37179392,35487744,51699712
0.14929960000154097,50380800,75931648,51699712
0.169968100002734,55046144,57720832,69640192
0.19069319999834988,89870336,92680192,89870336
0.2114755999937188,96243712,99020800,96243712
0.23208919999888167,98775040,100143104,98775040
0.25256500000250526,99414016,100868096,99414016
0.2727316999953473,99573760,101011456,99573760
0.29322039999533445,99602432,101011456,99602432
0.3139134999946691,99708928,101011456,99708928
0.3344170999916969,99803136,101011456,99811328
0.3548859000002267,99831808,101011456,99835904
0.37526939999952447,99909632,101011456,99909632
0.3957814000023063,99905536,101011456,99909632
0.41630119999172166,99909632,101011456,99909632
0.4366708000015933,99909632,101011456,99909632
0.45727509999414906,99909632,101011456,99909632
0.4776057999988552,99909632,101015552,99913728
0.4980020999937551,99926016,101015552,99926016
0.5182496000052197,99926016,101015552,99926016
0.5389164999942295,99917824,101015552,99926016
0.5593478999944637,99917824,101015552,99926016
0.579989799996838,99921920,101015552,99926016
0.6004666999942856,99917824,101015552,99926016
0.6209703999920748,99921920,101015552,99926016
0.6413721999997506,99930112,101015552,99930112
0.6619697999994969,99930112,101015552,99930112
0.6824937000055797,99934208,101015552,99938304
0.70284929999616,99946496,101015552,99946496
0.7234509999980219,99958784,101015552,99962880
0.7436954000004334,99958784,101015552,99966976
0.7641212000016822,99971072,101015552,99971072
0.7846283999970183,99999744,101015552,99999744
0.8048730000009527,100012032,101015552,100012032
0.8253194999997504,100020224,101015552,100020224
0.8456140999915078,100020224,101015552,100020224
0.8663467000005767,100020224,101015552,100020224
0.8868294999992941,100020224,101015552,100020224
0.9074462999997195,100020224,101015552,100020224
0.9279228999948828,100020224,101015552,100020224
0.9485840999986976,100020224,101015552,100020224
0.9689864999963902,100069376,101015552,100069376
0.9894208000041544,100122624,101015552,100122624
1.0096613999921829,100122624,101015552,100122624
1.0303485000040382,100122624,101015552,100122624
1.050611700004083,100122624,101015552,100122624
1.070843599998625,100958208,108032000,105570304
1.091462299998966,81088512,107593728,109355008
1.1118576000008034,82518016,107593728,109355008
1.1323463000007905,84893696,109932544,109355008
1.1528595999989193,86523904,111677440,109355008
1.173484400002053,90304512,115544064,109355008
1.1939816999947652,100241408,125358080,109355008
1.2143843999947421,100249600,125358080,109355008
1.2348481999943033,102813696,128344064,109355008
1.2552553999994416,102944768,128344064,109355008
1.275602699999581,107470848,132612096,109355008
1.2958402999938698,108003328,133160960,109355008
1.3161716000031447,113352704,138403840,113352704
1.3367613000009442,113889280,138952704,113889280
1.3570070999994641,114884608,141402112,114954240
1.3775875999999698,115425280,142204928,115425280
1.3980867999925977,118444032,144461824,118444032
1.4183507999987341,122425344,148619264,122425344
1.438860599999316,123322368,148619264,123322368
1.4594563999999082,129032192,154292224,129032192
1.4796764999919105,129081344,154292224,129081344
1.4999898999958532,130142208,155389952,130142208
1.520523899991531,133328896,158490624,133328896
1.5407184999930905,133328896,158490624,133332992
1.560875600000145,137117696,162295808,137117696
1.581056199996965,137117696,162295808,137121792
1.6014643999951659,143167488,168390656,143167488
1.621755200001644,143167488,168390656,143167488
1.64213939999172,147464192,172953600,147464192
1.6626859999960288,147464192,172953600,147464192
1.6832511999964481,151760896,177119232,151760896
1.7034628999972483,151834624,177119232,151834624
1.7239047000039136,154529792,181096448,154529792
1.7444819999946048,155856896,181096448,155856896
1.764974000005168,156360704,181645312,156360704
1.7853609000012511,161234944,186503168,161234944
1.8059303000045475,161239040,186503168,161239040
1.8262965000030817,166739968,192086016,166739968
1.8467983000009554,166744064,192086016,166744064
1.8669958999962546,171552768,196902912,171552768
1.8875322999956552,171552768,196902912,171552768
1.9077162000030512,173940736,201445376,173940736
1.9281095000042114,176078848,201445376,176078848
1.9487275999999838,176078848,201445376,176078848
1.969259499994223,179834880,205189120,179834880
1.9896231000020634,179843072,205189120,179843072
2.0100674999994226,183930880,209281024,183930880
2.0306717999919783,184193024,209559552,184193024
2.0510978999955114,188964864,214282240,188964864
2.0717053999978816,188968960,214282240,188968960
2.092340899995179,193359872,218681344,193359872
2.1126111000048695,193359872,218681344,193359872
2.1328739000018686,198316032,223657984,198316032
2.1534089999913704,198316032,223657984,198316032
2.1745744999934686,203718656,229093376,203718656
2.194896400003927,203718656,229093376,203718656
2.2152664000022924,207343616,232718336,207343616
2.235851899997215,207343616,232718336,207343616
2.256356900004903,211218432,236597248,211218432
2.2770071999984793,211218432,236597248,211218432
2.297728499994264,214839296,240279552,214839296
2.318306200002553,214839296,240279552,214839296
2.3390342999919085,218021888,243421184,218021888
2.3594717999949353,218021888,243421184,218021888
2.379832399994484,221908992,247308288,221908992
2.400296599997091,222109696,247599104,222109696
2.420647999999346,227110912,252567552,227110912
2.441246999995201,227115008,252567552,227115008
2.461586299992632,230486016,255938560,230486016
2.482109499993385,230486016,255938560,230486016
2.5027833999920404,234868736,260325376,234868736
2.523308999996516,234868736,260325376,234868736
2.5436609000025783,240271360,265728000,240271360
2.5639897999935783,240271360,265728000,240271360
2.584404599998379,244195328,269651968,244195328
2.6046778000018094,244195328,269651968,244195328
2.624880799994571,247689216,273088512,247689216
2.6453746000042884,247693312,273088512,247693312
2.665942099993117,251727872,277184512,251727872
2.686187700004666,251727872,277184512,251727872
2.706544999993639,255537152,281010176,255537152
2.7273143000056734,255549440,281010176,255549440
2.747531999993953,259878912,285335552,259878912
2.7680703999940306,259878912,285335552,259878912
2.7885337000043364,264663040,290074624,264663040
2.8090025999990758,264667136,290074624,264667136
2.829358000002685,270524416,295960576,270524416
2.849883300004876,270524416,295960576,270524416
2.870394400000805,273313792,298741760,273313792
2.8909487999917474,273313792,298741760,273313792
2.911181799994665,277041152,302473216,277041152
2.931777699996019,277041152,302473216,277041152
2.9522320999967633,280043520,305479680,280043520
2.9724522000033176,283025408,308465664,283025408
2.9928933000046527,283029504,308465664,283029504
3.0130277999996906,287113216,312557568,287113216
3.0335535000049276,287113216,312557568,287113216
3.053929000001517,289902592,315346944,289902592
3.074567300005583,281960448,307343360,289906688
3.0947746000019833,283082752,307343360,289906688
3.1150631000055,291012608,307343360,291012608
3.135501500000828,295178240,307343360,295178240
3.1559217000030912,299466752,307343360,299466752
3.1764108999923337,301703168,307343360,301703168
3.1969569999928353,306933760,307343360,306933760
3.217185999994399,312217600,307474432,312217600
3.23783289999119,312696832,307605504,312696832
3.258308599994052,41103360,32428032,312881152
3.2786886999965645,23810048,14561280,312881152
3.2994552000018302,23810048,14561280,312881152
3.3197862999950303,23810048,14561280,312881152
3.3403528000053484,23810048,14561280,312881152
3.3609691000019666,23810048,14561280,312881152
3.381399699996109,23810048,14561280,312881152
3.401639499992598,23810048,14561280,312881152
3.4218738000054145,23810048,14561280,312881152
3.4422589000023436,23810048,14561280,312881152
3.4628437999926973,23810048,14561280,312881152
3.483443699995405,23810048,14561280,312881152
3.5036456999951042,23810048,14561280,312881152
3.5243479999917326,23474176,12996608,312881152
