IMAGE 2212608 7fa95ddfeeee2de9d832cbf7cf10a440c5fef158b0a11811deeee6b885cc2b75
RESUME: preserved snapshot; destination and source blocks require CRC
STAGE openvela 0x40400000 2212608
RAM REUSE VERIFIED 1970176
RAM REUSE VERIFIED 1974272
RAM REUSE VERIFIED 1978368
RAM REUSE VERIFIED 1982464
RAM REUSE VERIFIED 1986560
RAM REUSE VERIFIED 1990656
RAM REUSE VERIFIED 1994752
RAM REUSE VERIFIED 1998848
RAM REUSE VERIFIED 2002944
RAM REUSE VERIFIED 2007040
RAM REUSE VERIFIED 2011136
RAM REUSE VERIFIED 2015232
RAM REUSE VERIFIED 2019328
RAM REUSE VERIFIED 2023424
RAM REUSE VERIFIED 2027520
RAM REUSE VERIFIED 2031616
RAM REUSE VERIFIED 2035712
RAM REUSE VERIFIED 2039808
RAM REUSE VERIFIED 2043904
RAM REUSE VERIFIED 2048000
RAM REUSE VERIFIED 2052096
RAM REUSE VERIFIED 2056192
RAM REUSE VERIFIED 2060288
RAM REUSE VERIFIED 2064384
RAM REUSE VERIFIED 2068480
RAM REUSE VERIFIED 2072576
RAM REUSE VERIFIED 2076672
RAM REUSE VERIFIED 2080768
RAM REUSE VERIFIED 2084864
RAM REUSE VERIFIED 2088960
RAM REUSE VERIFIED 2093056
RAM REUSE VERIFIED 2097152
RAM REUSE VERIFIED 2101248
RAM REUSE VERIFIED 2105344
RAM REUSE VERIFIED 2109440
RAM REUSE VERIFIED 2113536
RAM REUSE VERIFIED 2117632
RAM REUSE VERIFIED 2121728
RAM REUSE VERIFIED 2125824
RAM REUSE VERIFIED 2129920
RAM REUSE VERIFIED 2134016
RAM REUSE VERIFIED 2138112
RAM REUSE VERIFIED 2142208
RAM REUSE VERIFIED 2146304
RAM REUSE VERIFIED 2150400
RAM REUSE VERIFIED 2154496
RAM REUSE VERIFIED 2158592
RAM REUSE VERIFIED 2162688
RAM REUSE VERIFIED 2166784
RAM REUSE VERIFIED 2170880
RAM REUSE VERIFIED 2174976
RAM REUSE VERIFIED 2179072
RAM REUSE VERIFIED 2183168
RAM REUSE VERIFIED 2187264
RAM REUSE VERIFIED 2191360
RAM REUSE VERIFIED 2195456
RAM REUSE VERIFIED 2199552
CRC VERIFIED 2207744/2212608 (34.2s)
CRC VERIFIED 2211840/2212608 (34.5s)
CRC VERIFIED 2212608/2212608 (34.6s)
STAGE SWT6621S_DRAM_SDIO.bin 0x50000000 193224
CRC VERIFIED 4096/193224 (34.7s)
CRC VERIFIED 8192/193224 (34.7s)
CRC VERIFIED 12288/193224 (34.7s)
CRC VERIFIED 16384/193224 (34.7s)
CRC VERIFIED 20480/193224 (34.7s)
CRC VERIFIED 24576/193224 (34.7s)
CRC VERIFIED 28672/193224 (34.8s)
CRC VERIFIED 32768/193224 (34.8s)
CRC VERIFIED 36864/193224 (34.8s)
CRC VERIFIED 40960/193224 (34.8s)
CRC VERIFIED 45056/193224 (34.8s)
CRC VERIFIED 49152/193224 (34.8s)
CRC VERIFIED 53248/193224 (34.8s)
CRC VERIFIED 57344/193224 (34.9s)
CRC VERIFIED 61440/193224 (34.9s)
CRC VERIFIED 65536/193224 (34.9s)
CRC VERIFIED 69632/193224 (34.9s)
CRC VERIFIED 73728/193224 (34.9s)
CRC VERIFIED 77824/193224 (34.9s)
CRC VERIFIED 81920/193224 (35.0s)
CRC VERIFIED 86016/193224 (35.0s)
CRC VERIFIED 90112/193224 (35.0s)
CRC VERIFIED 94208/193224 (35.0s)
CRC VERIFIED 98304/193224 (35.0s)
CRC VERIFIED 102400/193224 (35.0s)
CRC VERIFIED 106496/193224 (35.0s)
CRC VERIFIED 110592/193224 (35.1s)
CRC VERIFIED 114688/193224 (35.1s)
CRC VERIFIED 118784/193224 (35.1s)
CRC VERIFIED 122880/193224 (35.1s)
CRC VERIFIED 126976/193224 (35.1s)
CRC VERIFIED 131072/193224 (35.1s)
CRC VERIFIED 135168/193224 (35.2s)
CRC VERIFIED 139264/193224 (35.2s)
CRC VERIFIED 143360/193224 (35.2s)
CRC VERIFIED 147456/193224 (35.2s)
CRC VERIFIED 151552/193224 (35.2s)
CRC VERIFIED 155648/193224 (35.2s)
CRC VERIFIED 159744/193224 (35.2s)
CRC VERIFIED 163840/193224 (35.3s)
CRC VERIFIED 167936/193224 (35.3s)
CRC VERIFIED 172032/193224 (35.3s)
CRC VERIFIED 176128/193224 (35.3s)
CRC VERIFIED 180224/193224 (35.3s)
CRC VERIFIED 184320/193224 (35.3s)
CRC VERIFIED 188416/193224 (35.4s)
CRC VERIFIED 192512/193224 (35.4s)
CRC VERIFIED 193224/193224 (35.4s)
STAGE SWT6621S_IRAM_SDIO.bin 0x50100000 356616
CRC VERIFIED 4096/356616 (35.4s)
CRC VERIFIED 8192/356616 (35.4s)
CRC VERIFIED 12288/356616 (35.5s)
CRC VERIFIED 16384/356616 (35.5s)
