seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.005929399994784035,1802240,405504,1802240
0.026605799997923896,12058624,5275648,12058624
0.04706509999232367,17932288,10817536,18894848
0.06752909999340773,22814720,16441344,26374144
0.0878960999980336,32452608,38408192,32452608
0.1085084999940591,33202176,26423296,39661568
0.12870709999697283,37928960,35414016,51621888
0.14917150000110269,69525504,75857920,69562368
0.16946119999920484,48463872,48893952,69562368
0.1897710999910487,54558720,48893952,69562368
0.20997569999599364,58343424,69111808,96464896
0.23060049999912735,64503808,69111808,96464896
0.25115359999472275,70656000,69111808,96464896
0.27171939999971073,88412160,160104448,96464896
0.291926699996111,79704064,99442688,136826880
0.31240470000193454,85929984,99442688,136826880
0.33300889999372885,92418048,99442688,136826880
0.3533156999910716,98709504,99442688,136826880
0.37377169998944737,105132032,99442688,136826880
0.3943791999918176,117084160,235925504,197365760
0.41504079999867827,112918528,144932864,197365760
0.4356522000016412,119341056,144932864,197365760
0.4558317999908468,125566976,144932864,197365760
0.4764825999882305,131989504,144932864,197365760
0.49666559998877347,138412032,144932864,197365760
0.5171262999938335,144834560,144932864,197365760
0.5374318999965908,151191552,144932864,197365760
0.5579094999993686,273612800,349663232,273612800
0.5781125999928918,156569600,213176320,288182272
0.5984863999910885,163123200,213176320,288182272
0.6190059999935329,169676800,213176320,288182272
0.6392847999959486,176099328,213176320,288182272
0.6598718999885023,191442944,224362496,288182272
0.6804497999983141,285708288,318222336,288182272
0.7006066999892937,357208064,390287360,357208064
0.7211668999952963,368230400,401436672,368230400
0.741576599990367,370675712,403873792,370675712
0.761992999992799,372916224,404684800,372920320
0.7822160999930929,373420032,405262336,373420032
0.8027390999923227,373563392,405405696,373567488
0.8232598999893526,373563392,405405696,373567488
0.843558499997016,374059008,405811200,374059008
0.8638489000004483,374067200,405811200,374067200
0.884161399997538,374132736,405811200,374132736
0.9047744999988936,374116352,405811200,374132736
0.9252212999999756,374259712,405946368,374259712
0.9456642000004649,374259712,405946368,374259712
0.9661210999911418,374267904,405946368,374272000
0.9868407999892952,374259712,405946368,374272000
1.0070657999895047,374276096,405946368,374276096
1.0276075000001583,374276096,405946368,374280192
1.0481772999919485,374288384,405946368,374288384
1.068699999988894,374288384,405946368,374288384
1.089171699990402,374288384,405946368,374292480
1.1096284999948693,374288384,405946368,374292480
1.1300532999885036,374288384,405946368,374292480
1.1503039999952307,374284288,405946368,374292480
1.1706577000004472,374284288,405946368,374292480
1.1913914999895496,374280192,405946368,374292480
1.2121350999950664,374280192,405946368,374292480
1.232427999988431,374280192,405946368,374292480
1.2527093999960925,374272000,405946368,374292480
1.2730124999943655,374460416,406093824,374460416
1.2933035000023665,374472704,406093824,374472704
1.3142124000005424,374476800,406093824,374480896
1.3344879999931436,374476800,406093824,374480896
1.3549043999955757,374484992,406093824,374484992
1.3751919999922393,374484992,406093824,374484992
1.395749599992996,374505472,406093824,374505472
1.4160508999921149,374534144,406093824,374534144
1.4363288000022294,374566912,406093824,374566912
1.456656299997121,374566912,406093824,374566912
1.4769315000012284,374566912,406093824,374566912
1.4973458999884315,374566912,406093824,374566912
1.5179482999956235,374566912,406093824,374566912
1.5385585999902105,374566912,406093824,374566912
1.5588575000001583,374665216,406093824,374665216
1.5790901000000304,374681600,406093824,374681600
1.599314899998717,374681600,406093824,374681600
1.619815899990499,374681600,406093824,374681600
1.640136199988774,374681600,406093824,374681600
1.6606104999955278,374681600,406093824,374681600
1.6807602999906521,374681600,406093824,374681600
1.7010717999946792,374681600,406093824,374681600
1.7213441999920178,374681600,406093824,374681600
1.7418490999989444,374681600,406093824,374681600
1.7623796999978367,374681600,406093824,374681600
1.783174099997268,374681600,406093824,374681600
1.8037066999968374,374681600,406093824,374681600
1.8239064999943366,374681600,406093824,374681600
1.8442494999908376,378675200,416862208,381464576
1.8645441999979084,383410176,550121472,384462848
1.8847564999887254,410513408,549654528,410513408
1.9052676999999676,479510528,617205760,479510528
1.9259286000014981,496734208,675708928,538669056
1.946486200002255,378224640,476385280,538669056
1.9669928999937838,383815680,483045376,538669056
1.9875482999923406,389468160,489037824,538669056
2.0078519999951823,394862592,498024448,538669056
2.0281209999957355,414965760,538464256,538669056
2.048554199995124,406269952,511500288,538669056
2.068859099992551,412561408,511500288,538669056
2.0895748999901116,416653312,531714048,538669056
2.1100795999955153,423010304,531714048,538669056
2.1302833999943687,429563904,531714048,538669056
2.1506394000025466,475213824,622706688,538669056
2.1712493999948492,439504896,562053120,538669056
2.191528399998788,446963712,563204096,538669056
2.2121469999983674,520957952,636194816,538669056
2.232698799998616,523108352,638234624,538669056
2.2532708999933675,523411456,638443520,538669056
2.2734974999912083,523583488,638586880,538669056
2.293815999990329,523599872,638586880,538669056
2.3142899999947986,523599872,638586880,538669056
2.3345472999935737,523599872,638586880,538669056
2.35499589999381,523599872,638586880,538669056
2.375354799994966,523599872,638586880,538669056
2.3958598999888636,523599872,638586880,538669056
2.4163289999996778,523599872,638586880,538669056
2.436757299990859,523599872,638586880,538669056
2.457001999995555,523599872,638586880,538669056
2.4773962999897776,523599872,638586880,538669056
2.497657200001413,523640832,638590976,538669056
2.5182299000007333,540405760,665452544,540405760
2.53875789999438,582844416,760365056,582844416
2.5589208000019426,394543104,514646016,598179840
2.5794082999927923,40890368,31854592,598179840
2.5996444999909727,23371776,14774272,598179840
2.6202690999925835,23371776,14774272,598179840
2.6406732999894302,23371776,14774272,598179840
2.660906499993871,23371776,14774272,598179840
2.681197699988843,23371776,14774272,598179840
2.701411999994889,23371776,14774272,598179840
2.722022999994806,23371776,14774272,598179840
2.7422710999962874,23371776,14774272,598179840
2.7625923000014154,23371776,14774272,598179840
2.783155400000396,23371776,14774272,598179840
2.803737900001579,23371776,14774272,598179840
2.8240672999963863,23371776,14774272,598179840
2.8448704999900656,16146432,6242304,598179840
