seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.004394099989440292,1810432,409600,1810432
0.02495490000001155,14110720,7102464,14110720
0.0455872000020463,23420928,21786624,23420928
0.06601280000177212,32018432,38424576,32018432
0.08632259999285452,38895616,53407744,39686144
0.10650889998942148,39825408,35430400,51646464
0.12670919999072794,44879872,48906240,69586944
0.1470983999897726,51564544,48906240,69586944
0.1675632999977097,96124928,109572096,96124928
0.18816639999567997,62640128,69128192,96489472
0.20871099999931175,69455872,69128192,96489472
0.22923529999388848,77955072,160116736,96489472
0.2499342999944929,79273984,99454976,136851456
0.2703871999983676,86417408,99454976,136851456
0.29099029999633785,93560832,99454976,136851456
0.31128009999520145,100704256,99454976,136851456
0.331750600002124,119582720,235941888,136851456
0.35215449999668635,139124736,235941888,197390336
0.37265849999675993,112783360,144953344,197390336
0.39300969999749213,119140352,144953344,197390336
0.4133341999986442,125693952,144953344,197390336
0.43385859999398235,132575232,144953344,197390336
0.45432269999582786,139128832,144953344,197390336
0.4749333999934606,145813504,144953344,197390336
0.49518820000230335,161288192,349679616,197390336
0.5159016999969026,256905216,349679616,256905216
0.5361808000016026,154038272,213192704,288206848
0.5564397999987705,160526336,213192704,288206848
0.5770489999995334,167211008,213192704,288206848
0.5974140000034822,173764608,213192704,288206848
0.617855899996357,180514816,213192704,288206848
0.6384381999960169,240369664,272809984,288206848
0.6586164000036661,307564544,340828160,307564544
0.6790616999933263,358260736,391360512,358260736
0.6995445999928052,368283648,401489920,368283648
0.7198920999944676,370716672,403857408,370716672
0.7404729999980191,373006336,404742144,373006336
0.7608534000028158,373661696,405467136,373661696
0.7814417999907164,373805056,405610496,373809152
0.801633099996252,373837824,405610496,373837824
0.822118700001738,374214656,406016000,374226944
0.842686899995897,374272000,406016000,374272000
0.8633106999914162,374337536,406016000,374337536
0.88375239999732,374358016,406016000,374358016
0.9042552000028081,374362112,406016000,374362112
0.9244878000026802,374358016,406016000,374362112
0.9449868999945465,374358016,406016000,374366208
0.9651939000032144,374349824,406016000,374366208
0.9854683000012301,374398976,406016000,374398976
1.0061584999930346,374390784,406016000,374403072
1.0266034999949625,374394880,406016000,374403072
1.0468542000016896,374394880,406016000,374403072
1.067362999994657,374407168,406016000,374407168
1.08766389999073,374403072,406016000,374411264
1.1080728999950225,374415360,406016000,374415360
1.1282572999916738,374407168,406016000,374415360
1.1486544999934267,374411264,406016000,374415360
1.1690961999993306,374407168,406016000,374415360
1.1893527999927755,374419456,406016000,374419456
1.2095877999963704,374415360,406016000,374419456
1.2300829000014346,374456320,406016000,374456320
1.2505470000032801,374456320,406016000,374456320
1.2708283999963896,374476800,406016000,374476800
1.2913586999929976,374472704,406016000,374476800
1.3117459999921266,374468608,406016000,374476800
1.3321536000003107,374472704,406016000,374476800
