seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.004815200009034015,1806336,409600,1806336
0.02501240000128746,14098432,7094272,14098432
0.045612900008563884,20541440,13803520,22859776
0.06594650000624824,26472448,20463616,31715328
0.08636650000698864,32358400,26456064,39686144
0.10669899999629706,37801984,35442688,51646464
0.1273434000031557,42893312,48918528,69586944
0.14759930000582244,76685312,79675392,76685312
0.16803870000876486,92643328,95461376,92643328
0.18837119999807328,97173504,100028416,97173504
0.2086435000092024,99332096,100827136,99332096
0.22915339999599382,99762176,101257216,99762176
0.24951970000984147,99766272,101257216,99766272
0.2697561999957543,99790848,101257216,99790848
0.2902756999974372,99991552,101257216,99991552
0.3104948999971384,100016128,101257216,100020224
0.3307436000031885,100089856,101257216,100089856
0.350921000004746,100089856,101257216,100093952
0.3713266999984626,100089856,101257216,100093952
0.3915446000028169,100093952,101257216,100098048
0.41204160000779666,100093952,101257216,100098048
0.4324092000024393,100102144,101257216,100102144
0.45266920000722166,100114432,101257216,100114432
0.47299750000820495,100102144,101257216,100118528
0.4934786000085296,100093952,101257216,100118528
0.5138765000010608,100093952,101257216,100118528
0.5345482999982778,100093952,101257216,100118528
0.55475560000923,100098048,101257216,100118528
0.5751378999993904,100093952,101257216,100118528
0.595490100007737,100102144,101257216,100118528
0.6158698000072036,100118528,101257216,100118528
0.6362252999970224,100130816,101257216,100130816
0.6564043999969726,100134912,101257216,100134912
0.6770351000013761,100143104,101257216,100143104
0.6972819000075106,100151296,101257216,100151296
0.7179044000076829,100179968,101261312,100179968
0.7384002000035252,100192256,101261312,100192256
0.7587380000040866,100200448,101261312,100200448
0.7790760000061709,100200448,101261312,100200448
0.7996065000043018,100200448,101261312,100200448
0.8200480000086827,100200448,101261312,100200448
0.840679300003103,100200448,101261312,100200448
0.8612119000026723,100200448,101261312,100200448
0.8815504000085639,100200448,101261312,100200448
0.9019100000004983,100249600,101261312,100249600
0.9221151000092505,100311040,101261312,100311040
0.942454899995937,100311040,101261312,100311040
0.9630856000003405,100306944,101261312,100311040
0.9836767000088003,100306944,101261312,100311040
1.0038888999988558,102711296,141217792,105603072
1.0245089000090957,80711680,106766336,109207552
1.0447890000068583,83390464,108826624,109207552
1.064965099998517,84803584,110272512,109207552
1.085352000009152,86425600,112050176,109207552
1.1056977999978699,90570752,116269056,109207552
1.1265464000025531,99827712,125358080,109207552
1.1470360000093933,99889152,125370368,109207552
1.1671899000066333,102674432,128241664,109207552
1.187675200009835,103071744,128516096,109207552
1.208236799997394,107106304,132579328,109207552
1.228541899996344,108969984,134537216,109207552
1.2489749000087613,113479680,139063296,113479680
1.2692410000017844,113483776,139063296,113483776
1.28985339999781,117207040,142753792,117207040
1.310150600009365,117207040,142753792,117207040
1.3303760999988299,117329920,143290368,117358592
1.3508158000040567,118390784,144637952,118390784
1.371187299999292,122396672,148406272,122396672
1.3914757000020472,123387904,149504000,123387904
1.4116406999964966,128131072,154337280,128131072
1.431911300009233,128139264,154337280,128139264
1.4521094000083394,133775360,159608832,133775360
1.4725755999970715,133779456,159608832,133779456
1.4930730000050971,137031680,162869248,137031680
1.5136732999962987,137031680,162869248,137031680
1.5342897000082303,137564160,163418112,137564160
1.5545993999985512,143077376,168964096,143077376
1.5751878000010038,143081472,168964096,143081472
1.5955042999994475,147623936,173477888,147623936
1.6158736000070348,147623936,173477888,147623936
1.6360743999975966,147623936,173477888,147623936
1.6563205999991624,152080384,177881088,152080384
1.6765512999991188,152080384,177881088,152080384
1.6970022000023164,155734016,181534720,155734016
1.7174499000102514,155738112,181534720,155738112
1.7380055999965407,161038336,186875904,161038336
1.7585245000082068,161038336,186875904,161038336
1.778837999998359,161239040,187150336,161239040
1.79909640000551,166760448,192643072,166760448
1.8193775999970967,166760448,192643072,166760448
1.8399127000011504,167223296,193196032,167223296
1.8603436999983387,171790336,197652480,171790336
1.8808312000037404,171790336,197652480,171790336
1.9012427999987267,176463872,202391552,176463872
1.9214062000100967,176467968,202391552,176467968
1.9417076000099769,176521216,202391552,176521216
1.961903200004599,180260864,206135296,180260864
1.9823830999957863,180264960,206135296,180264960
2.0028194000042276,184352768,210227200,184352768
2.0232649000099627,184356864,210227200,184356864
2.0437410000013188,189337600,215224320,189337600
2.064291700007743,189345792,215224320,189345792
2.0849087000096915,189808640,215773184,189808640
2.105041600007098,193945600,219844608,193945600
