seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.00640420000127051,1806336,409600,1806336
0.026777499995660037,12222464,5382144,12222464
0.04693789999873843,18255872,12029952,20492288
0.06727109999337699,23740416,16461824,26398720
0.0876057999994373,28561408,26451968,39686144
0.10788599999796133,50008064,53415936,50008064
0.12838860000192653,39374848,35438592,51646464
0.14854660000128206,43761664,48914432,69586944
0.16898119999677874,49528832,48914432,69586944
0.18938219999836292,55164928,48914432,69586944
0.20977899999707006,58703872,69132288,96489472
0.23028819999308325,64536576,69132288,96489472
0.25080519999028184,70303744,69132288,96489472
0.2710369999986142,76005376,69132288,96489472
0.2914753999939421,78282752,99467264,136851456
0.3116784000012558,83853312,99467264,136851456
0.3319527999992715,89358336,99467264,136851456
0.3524281999998493,95125504,99467264,136851456
0.372762099999818,101154816,99467264,136851456
0.3932682000013301,118317056,235958272,136851456
0.41357399999105837,108240896,144965632,197390336
0.4338398999971105,114466816,144965632,197390336
0.4545077999937348,121217024,144965632,197390336
0.4747818999894662,127967232,144965632,197390336
0.49524979999114294,134455296,144965632,197390336
0.5157300999999279,140877824,144965632,197390336
0.5361492999945767,147234816,144965632,197390336
0.5563409999886062,171724800,349691904,197390336
0.5768563999881735,257400832,349691904,288206848
0.5972258999972837,156807168,213204992,288206848
0.6176832999917679,162639872,213204992,288206848
0.6381194999994477,168341504,213204992,288206848
0.6587326000008034,174305280,213204992,288206848
0.6790877999883378,180203520,213204992,288206848
0.6997300999937579,247529472,281133056,288206848
0.7202054999943357,346550272,379412480,346550272
0.7408470999944257,368218112,401465344,368218112
0.7612847999989754,370622464,403767296,370622464
0.7818335999909323,373075968,404795392,373075968
0.8020804999978282,373727232,405606400,373727232
0.8223364000004949,373866496,405749760,373874688
0.8428892999945674,374210560,406020096,374210560
0.8635853999876417,374280192,406020096,374288384
0.8842586999962805,374349824,406020096,374349824
0.9050474999967264,374341632,406020096,374349824
0.9254193999950076,374358016,406020096,374358016
0.945799299995997,374358016,406020096,374358016
0.9663296999933664,374358016,406020096,374366208
0.9869429999962449,374349824,406020096,374366208
1.0071739999984857,374349824,406020096,374366208
1.0276147999975365,374345728,406020096,374366208
1.048143699998036,374353920,406020096,374366208
1.0685878999938723,374370304,406020096,374370304
1.08921819999523,374362112,406020096,374370304
1.1097861000016565,374374400,406020096,374378496
1.1302003000018885,374378496,406020096,374378496
1.1510164999926928,374366208,406020096,374378496
1.1712004000000888,374374400,406020096,374378496
1.191486999989138,374370304,406020096,374378496
1.2119888000015635,374419456,406020096,374419456
1.2324363999941852,374431744,406020096,374431744
1.252822099995683,374444032,406020096,374444032
1.2730564999947092,374435840,406020096,374444032
1.2936619999964023,374431744,406020096,374444032
1.3141945999959717,374448128,406020096,374448128
1.3344310999964364,374484992,406020096,374484992
1.3550242999917828,374501376,406020096,374501376
1.37563819999923,374521856,406020096,374521856
1.3961195000010775,374521856,406020096,374521856
1.4166873999929521,374521856,406020096,374521856
1.436999099998502,374521856,406020096,374521856
1.4573285999940708,374521856,406020096,374521856
1.4778592999937246,374571008,406020096,374571008
1.4985090999980457,374632448,406020096,374632448
1.5191486999974586,374632448,406020096,374632448
1.5395355999935418,374632448,406020096,374632448
1.560068599996157,374632448,406020096,374632448
1.5806347999896389,374632448,406020096,374632448
1.6007239999889862,374632448,406020096,374632448
1.621220799992443,374632448,406020096,374632448
1.6414990999910515,374632448,406020096,374632448
1.661831199991866,374632448,406020096,374632448
1.682361499988474,374632448,406020096,374632448
1.7027987999899779,374632448,406020096,374632448
1.7231419999880018,374632448,406020096,374632448
1.7433595999900717,374652928,406020096,374652928
1.7638180999929318,379248640,472403968,382849024
1.7843124999926658,384315392,542216192,386629632
1.8047951999906218,420306944,557969408,420306944
1.825183900000411,488337408,625270784,488337408
1.8454330999957165,407343104,675381248,538816512
1.8661518000008073,384897024,485556224,538816512
1.8867830999952275,386449408,484225024,538816512
1.907236200000625,391897088,490213376,538816512
1.9278600999969058,397234176,499204096,538816512
1.9485932999959914,426401792,539648000,538816512
1.9691061999910744,407941120,512684032,538816512
1.9895791999879293,414298112,512684032,538816512
2.0099654999939958,418488320,532897792,538816512
2.030159799993271,424910848,532897792,538816512
2.050660799999605,431595520,532897792,538816512
2.0709994999924675,487927808,623890432,538816512
