seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.006361899999319576,1818624,405504,1818624
0.02674760000081733,13496320,6537216,13496320
0.04721540000173263,19681280,13783040,22847488
0.06775170000037178,25526272,20439040,31703040
0.08795610000379384,31350784,26435584,39673856
0.10841820000496227,36966400,35422208,51634176
0.12884370000392664,57344000,75862016,57344000
0.14901419999659993,48254976,48898048,69574656
0.16957640000327956,54611968,48898048,69574656
0.1897988999990048,58769408,69120000,96477184
0.20990630000596866,65257472,69120000,96477184
0.23053480000817217,71811072,69120000,96477184
0.2511688999948092,119144448,160108544,119144448
0.2717308999999659,81600512,99446784,136839168
0.292097500001546,88219648,99446784,136839168
0.31245189999754075,94904320,99446784,136839168
0.33287929999642074,101785600,99446784,136839168
0.3531671999953687,150380544,235933696,150380544
0.3734244000079343,110551040,144945152,197378048
0.3935768000083044,117170176,144945152,197378048
0.4138593999959994,123789312,144945152,197378048
0.43409510000492446,130342912,144945152,197378048
0.4544281999988016,137224192,144945152,197378048
0.4750394000002416,144171008,144945152,197378048
0.4956384999968577,151183360,144945152,197378048
0.5160785000043688,276979712,349671424,276979712
0.5365072999993572,157220864,213184512,288194560
0.5568158999958541,164298752,213184512,288194560
0.5773887999966973,171442176,213184512,288194560
0.5978707000031136,178520064,213184512,288194560
0.6182782999967458,229740544,262332416,288194560
0.6388767000025837,327938048,361263104,327938048
0.6590606999961892,366309376,399511552,366309376
0.6796115000033751,370507776,403591168,370507776
0.6999319000024116,373018624,404697088,373018624
0.7205587000062224,373682176,405426176,373682176
0.7409885999950347,373821440,405569536,373837824
0.7611725000024308,374046720,405839872,374046720
0.7818427000020165,374046720,405839872,374050816
0.8027682999963872,374112256,405839872,374116352
0.8231366999971215,374231040,405975040,374231040
0.8435560000070836,374231040,405975040,374231040
0.8639396000071429,374235136,405975040,374235136
0.8843833999999333,374231040,405975040,374235136
0.9045617000083439,374378496,406110208,374378496
0.9251345999946352,374374400,406110208,374382592
0.945418500006781,374386688,406110208,374386688
0.9660282999975607,374378496,406110208,374386688
0.9863761000015074,374464512,406110208,374472704
1.0066600999998627,374489088,406110208,374489088
1.0270237000077032,374484992,406110208,374493184
1.0473449999990407,374484992,406110208,374493184
1.0676575999968918,374480896,406110208,374493184
1.088060599999153,374575104,406253568,374575104
1.1083816000027582,374579200,406253568,374579200
1.128598499999498,374657024,406253568,374657024
1.1491495999944163,374669312,406253568,374669312
1.1697787000011886,374677504,406253568,374677504
1.1901929000014206,374673408,406253568,374677504
1.2105024000047706,374681600,406253568,374681600
1.2308947999990778,374702080,406253568,374702080
1.251320700001088,374730752,406253568,374730752
1.2717234000010649,374751232,406253568,374751232
1.2922853000054602,374767616,406253568,374767616
1.3126027999969665,374767616,406253568,374767616
1.332912400001078,374767616,406253568,374767616
1.3534784000075888,374767616,406253568,374767616
1.3740159000008134,374767616,406253568,374767616
1.3944124999979977,374870016,406253568,374870016
1.4152941000065766,374882304,406253568,374882304
1.4359267999971053,374882304,406253568,374882304
1.4565359999978682,374882304,406253568,374882304
1.477197200001683,374882304,406253568,374882304
1.49777859999449,374882304,406253568,374882304
1.5179863999946974,374882304,406253568,374882304
1.5385373000026448,374882304,406253568,374882304
1.5588413000077708,374882304,406253568,374882304
1.5793033999943873,374882304,406253568,374882304
1.5999029999948107,374882304,406253568,374882304
1.6203715000010561,374882304,406253568,374882304
1.6410071999998763,374882304,406253568,374882304
1.6614039999985835,379092992,415068160,381108224
1.6818602999992436,384069632,543113216,385662976
1.7020709000062197,419184640,556118016,419184640
1.72261690000596,487645184,624279552,487645184
1.742982600000687,420122624,675336192,538783744
1.7636193000071216,384339968,483909632,538783744
1.78426230000332,385011712,482582528,538783744
1.8045866000029491,390586368,488574976,538783744
1.825026300008176,395890688,497561600,538783744
1.8456903000042075,400826368,511037440,538783744
1.8660099999979138,407248896,511037440,538783744
1.886272799994913,413802496,511037440,538783744
1.906791000001249,417980416,531255296,538783744
1.927286300007836,424402944,531255296,538783744
1.9477670000051148,430759936,531255296,538783744
1.9682195000059437,493408256,622243840,538783744
1.988781399995787,440070144,561586176,538783744
2.0093042999942554,459878400,580460544,538783744
2.029722799998126,521486336,636604416,538783744
2.0503430999960983,523218944,638230528,538783744
2.0707412000047043,523509760,638443520,538783744
2.091554600003292,523526144,638443520,538783744
2.11210790000041,523526144,638443520,538783744
2.132704100004048,523526144,638443520,538783744
2.1532150999992155,523526144,638443520,538783744
2.1738850999972783,523530240,638443520,538783744
2.194356100008008,523530240,638443520,538783744
2.2149509000009857,523530240,638443520,538783744
2.2354175000073155,523669504,638586880,538783744
2.255878900003154,523685888,638586880,538783744
2.27632679999806,523685888,638586880,538783744
2.2965932999941288,523685888,638586880,538783744
2.3168865000043297,523685888,638586880,538783744
2.3372264000063296,523780096,638590976,538783744
2.3576690000045346,527192064,678010880,538783744
2.378224700005376,562020352,739459072,562020352
2.398707700005616,527998976,686395392,599019520
2.4192130000010366,245219328,339795968,599019520
2.439709900005255,23392256,14495744,599019520
2.460380200005602,23392256,14495744,599019520
2.4810835999960545,23392256,14495744,599019520
2.5016715999954613,23392256,14495744,599019520
2.5219365999946604,23392256,14495744,599019520
2.54243800000404,23392256,14495744,599019520
2.5626497000048403,23392256,14495744,599019520
2.5831442000053357,23392256,14495744,599019520
2.603508900007,23392256,14495744,599019520
2.6236664000025485,23392256,14495744,599019520
2.643869799998356,23392256,14495744,599019520
2.6644989000051282,23392256,14495744,599019520
2.6850409000035143,23392256,14495744,599019520
