seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.005604299993137829,1826816,405504,1826816
0.026097299996763468,12390400,5521408,12390400
0.04646479999064468,18518016,12021760,20488192
0.06684600000153296,27439104,28438528,27439104
0.08723530000133906,28909568,26443776,39682048
0.10738459999265615,33869824,35430400,51642368
0.12786700000287965,40030208,35430400,51642368
0.1484024999954272,44593152,48906240,69582848
0.16865929999039508,82259968,84938752,86093824
0.18909329999587499,94310400,97165312,94310400
0.2092558000003919,96890880,99692544,96890880
0.22988400000031106,99221504,100585472,99221504
0.25051450000319164,99651584,101019648,99651584
0.2711257999908412,99647488,101019648,99651584
0.2913211999984924,99667968,101019648,99680256
0.3119710000028135,99880960,101019648,99880960
0.3324884000030579,99905536,101019648,99909632
0.3529757999931462,99979264,101019648,99979264
0.37362889999349136,99979264,101019648,99979264
0.3941886999964481,99979264,101019648,99979264
0.4144562000001315,99995648,101019648,99999744
0.43469339999137446,99991552,101019648,99999744
0.4549856999947224,99991552,101019648,99999744
0.4753415000013774,99999744,101019648,99999744
0.49578440000186674,99995648,101019648,99999744
0.516401799992309,99995648,101019648,100003840
0.5369181999994908,100007936,101019648,100007936
0.557514899992384,100003840,101019648,100007936
0.5780268999951659,100007936,101019648,100007936
0.598683299991535,99999744,101019648,100012032
0.6188949999923352,99999744,101019648,100012032
0.6395003999932669,100016128,101019648,100016128
0.6596317999938037,100028416,101019648,100028416
0.6798514999973122,100036608,101019648,100036608
0.7004141999932472,100040704,101019648,100040704
0.7210315999982413,100044800,101019648,100044800
0.7412297999981092,100065280,101019648,100065280
0.7617552000010619,100077568,101019648,100077568
0.7821030999912182,100085760,101019648,100085760
0.8024100999900838,100085760,101019648,100085760
0.8227824999921722,100085760,101019648,100085760
0.8430358999903547,100085760,101019648,100085760
0.8635752999980468,100085760,101019648,100085760
0.8839338999969186,100085760,101019648,100085760
0.9045058999909088,100085760,101019648,100085760
0.9251400999928592,100196352,101019648,100196352
0.9457084000023315,100196352,101019648,100196352
0.9661721000011312,100196352,101019648,100196352
0.9865908999927342,100196352,101019648,100196352
1.006979500001762,101634048,108797952,105881600
1.0275763999961782,79593472,71221248,107741184
1.0478937000007136,81993728,73719808,107741184
1.0683714000042528,83685376,75530240,107741184
1.0885957999998936,85520384,77484032,107741184
1.1089519999950426,90411008,82456576,107741184
1.129397800003062,98746368,90693632,107741184
1.1499600999959512,99753984,91660288,107741184
1.1702433000027668,101548032,93605888,107741184
1.1908736000041245,104390656,98091008,107741184
1.211527199993725,105938944,98091008,107741184
1.2319366000010632,111865856,103841792,111865856
1.2523367999965558,111869952,103841792,111869952
1.2725456000043778,113192960,105095168,113192960
1.2929565999947954,116756480,108642304,116756480
1.3135903999937,116060160,107999232,116760576
1.3340410999953747,116084736,108126208,116760576
1.3543839999911143,121163776,113451008,121163776
1.375070299996878,121171968,113451008,121171968
1.3953946999972686,127242240,119189504,127242240
1.4159895999910077,127246336,119189504,127246336
1.4365002999984426,132096000,124071936,132096000
1.4569271999935154,132096000,124071936,132096000
1.4776115999993635,135667712,127643648,135667712
1.4981301999941934,135667712,127643648,135667712
1.5187913999980083,135884800,127918080,135884800
1.5393800000019837,141148160,133185536,141148160
