seconds,working_set_bytes,private_bytes,os_peak_working_set_bytes
0.004936099998303689,1769472,401408,1769472
0.025184800004353747,8675328,2469888,8675328
0.04549899999983609,16777216,9519104,17989632
0.06618360000720713,22593536,16453632,26415104
0.08658470000955276,27983872,26443776,39702528
0.10675340000307187,46829568,53403648,46829568
0.12704540000413544,39763968,35426304,51662848
0.14757330001157243,44507136,48906240,69603328
0.16799110001011286,50733056,48906240,69603328
0.1885597000073176,73707520,109568000,73707520
0.20918640001036692,60997632,69124096,96505856
0.2296180999983335,67223552,69124096,96505856
0.25023410000721924,73515008,69124096,96505856
0.2709120000072289,76587008,99459072,136867840
0.2915460000076564,83075072,99459072,136867840
0.31186990000423975,89481216,99459072,136867840
0.33235110000532586,96116736,99459072,136867840
0.3526768000010634,102539264,99459072,136867840
0.37289440000313334,156459008,235945984,156459008
0.39335150000988506,110469120,144953344,197406720
0.4137263000011444,116957184,144953344,197406720
0.4342981000081636,123510784,144953344,197406720
0.4546604000061052,129998848,144953344,197406720
0.4752067000081297,136486912,144953344,197406720
0.49538910000410397,143040512,144953344,197406720
0.516023900010623,149725184,144953344,197406720
0.5363799000042491,248258560,349683712,248258560
0.5567277000081958,155746304,213196800,288223232
0.5769184000091627,162430976,213196800,288223232
0.5976050000026589,169181184,213196800,288223232
0.6180294000077993,175800320,213196800,288223232
0.6384089000057429,185364480,217309184,288223232
0.6587340999976732,281309184,314023936,288223232
0.6788605000037933,356462592,389439488,356462592
0.6993039000080898,368779264,402006016,368779264
0.7196395000064513,370769920,403890176,370769920
0.7401170000084676,373157888,404860928,373157888
0.7603453000047011,373682176,405438464,373682176
0.7807551000005333,373673984,405438464,373682176
0.801309600006789,374075392,405852160,374079488
0.8216192000109004,374132736,405852160,374132736
0.8420067999977618,374239232,405852160,374239232
0.8622915000014473,374276096,405852160,374276096
0.8826445000013337,374267904,405852160,374276096
0.9028064000012819,374280192,405852160,374284288
0.9233891000039876,374267904,405852160,374284288
0.9437121000082698,374345728,405987328,374349824
0.9639323000010336,374407168,405987328,374407168
0.9846850000030827,374403072,405987328,374415360
1.0052896999986842,374411264,405987328,374415360
1.0257708999997703,374398976,405987328,374415360
1.0463758999976562,374427648,405987328,374427648
1.0669774999987567,374423552,405987328,374435840
1.0876317000074778,374448128,405987328,374448128
1.1081622000056086,374452224,405987328,374452224
1.1285976000071969,374448128,405987328,374456320
1.1489273000042886,374587392,406130688,374587392
1.169458400006988,374624256,406130688,374624256
1.1898875000042608,374644736,406130688,374644736
1.2103634000086458,374640640,406130688,374644736
1.2306625000055647,374652928,406130688,374652928
1.2510022000060417,374669312,406130688,374669312
1.2714511000085622,374697984,406130688,374697984
1.2919750000000931,374714368,406130688,374714368
1.3121193000115454,374734848,406130688,374734848
1.3322919000056572,374734848,406130688,374734848
1.3525591000070563,374734848,406130688,374734848
1.3729236000071978,374734848,406130688,374734848
1.3932256999978563,374734848,406130688,374734848
1.413894600002095,374784000,406130688,374784000
1.4341874000092503,374853632,406130688,374853632
1.4544309000048088,374853632,406130688,374853632
1.4749616000044625,374853632,406130688,374853632
1.4955795999994734,374853632,406130688,374853632
1.5160720999992918,374853632,406130688,374853632
1.5363004000100773,374853632,406130688,374853632
1.5565910000004806,374853632,406130688,374853632
1.577020500000799,374853632,406130688,374853632
1.5975794999976642,374853632,406130688,374853632
1.6182630999974208,374853632,406130688,374853632
1.6388083000056213,374853632,406130688,374853632
1.6592077000095742,374853632,406130688,374853632
1.6795159000030253,379461632,437428224,382005248
1.6998751000064658,379404288,426315776,383275008
1.720139900004142,401612800,538361856,401612800
1.7404671999975108,476737536,613253120,476737536
1.7608640000107698,513609728,675602432,539648000
1.781310600010329,381054976,477855744,539648000
1.8017459000111558,387248128,484507648,539648000
1.8218965999985812,393428992,490504192,539648000
1.8423239999974612,399409152,499490816,539648000
1.8628504000080284,404627456,512966656,539648000
1.8833161000075052,411279360,512966656,539648000
1.9037608000071486,447500288,573628416,539648000
1.9242710000107763,422731776,533184512,539648000
1.944869099999778,429809664,533184512,539648000
1.9650926000031177,443404288,624173056,539648000
1.9857068999990588,440659968,563515392,539648000
2.0061732000031043,447672320,563515392,539648000
2.02633190000779,520130560,635052032,539648000
2.04696839999815,522997760,638009344,539648000
2.06727050000336,523350016,638287872,539648000
2.0879920000006678,523370496,638287872,539648000
2.108482700001332,523374592,638287872,539648000
2.129015700003947,523374592,638287872,539648000
2.1495798000105424,523374592,638287872,539648000
2.169917899998836,523374592,638287872,539648000
2.190540700001293,523505664,638431232,539648000
2.210935700000846,523513856,638431232,539648000
2.231529099997715,523542528,638431232,539648000
2.2517909000016516,523542528,638431232,539648000
2.2722694000112824,523542528,638431232,539648000
2.2928140000003623,523636736,638451712,539648000
2.313167700005579,529530880,725422080,548847616
2.3337903000065126,582959104,760963072,582959104
2.3542649000009988,530026496,688574464,598646784
2.374492000002647,530558976,688730112,598646784
